               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.059576,            0.030074,            0.028648,             0.20373,               0.125,            0.051687,            0.013994,            0.042842,            0.005149,            0.023331,           0.0046944,           0.0046944,            0.057194
                  14,            0.060384,            0.023561,            0.029464,               0.214,                0.15,             0.04671,            0.010287,              0.0504,              0.0081,               0.019,           0.0050258,           0.0050258,            0.054126
                  15,            0.061884,            0.026514,            0.029177,           0.0032104,             0.46944,           0.0040772,          0.00081665,            0.061047,           0.0067783,            0.019237,           0.0053566,           0.0053566,            0.051057
                  16,             0.05881,            0.027484,            0.028663,           0.0015209,             0.36667,           0.0019903,          0.00029709,            0.058864,           0.0074287,            0.018744,           0.0056868,           0.0056868,            0.047987
                  17,            0.058555,            0.020172,            0.028361,            0.034235,               0.575,            0.039709,           0.0060065,            0.040625,           0.0071796,            0.018269,           0.0060164,           0.0060164,            0.044916
                  18,            0.055281,            0.025287,            0.028395,           0.0067265,             0.64444,           0.0086335,           0.0019181,             0.04328,           0.0085554,            0.017725,           0.0063454,           0.0063454,            0.041845
                  19,             0.05624,             0.02236,            0.028295,              0.2724,              0.2304,             0.12562,            0.020097,            0.044502,            0.011177,            0.018282,           0.0066738,           0.0066738,            0.038774
                  20,            0.052472,            0.021665,            0.027396,          0.00078828,             0.19167,          0.00073417,          0.00010439,            0.054351,            0.010104,            0.015945,           0.0070015,           0.0070015,            0.035702
                  21,            0.056772,            0.025258,            0.029322,             0.37282,             0.47924,             0.35535,            0.071488,            0.027477,            0.010148,            0.017697,           0.0073287,           0.0073287,            0.032629
                  22,            0.051536,            0.018498,            0.027925,             0.50272,             0.23333,             0.23518,            0.075983,            0.044355,             0.01551,            0.030318,           0.0076552,           0.0076552,            0.029555
                  23,            0.053546,            0.021603,            0.028137,            0.096578,             0.61667,            0.089694,            0.011959,            0.035979,            0.018075,            0.038915,           0.0079811,           0.0079811,            0.026481
                  24,            0.050997,            0.021085,            0.028054,             0.66088,                0.05,            0.072411,            0.014676,            0.036082,           0.0085067,            0.014423,           0.0083064,           0.0083064,            0.023406
                  25,            0.053858,            0.024562,            0.028845,             0.11364,             0.93768,             0.22368,            0.060342,             0.03241,           0.0058876,            0.020728,           0.0086311,           0.0086311,            0.020331
                  26,            0.053162,            0.026334,            0.028884,              0.1433,             0.51389,             0.15474,             0.03153,            0.038428,           0.0080571,            0.013604,           0.0089552,           0.0089552,            0.017255
                  27,            0.049828,            0.017855,            0.028006,             0.02765,             0.35556,            0.050953,           0.0077481,            0.032991,           0.0082452,            0.013378,           0.0092787,           0.0092787,            0.014179
                  28,            0.053119,            0.026319,            0.028714,                   0,                   0,                   0,                   0,            0.077313,           0.0072332,            0.017675,           0.0096015,           0.0096015,            0.011102
                  29,              0.0471,            0.016928,            0.027195,            0.013956,            0.066667,            0.020406,           0.0052717,            0.031945,           0.0087599,            0.014738,           0.0097387,           0.0097387,           0.0097387
                  30,             0.04608,            0.018204,            0.027659,             0.20868,             0.60312,             0.32227,             0.13758,            0.025502,           0.0097077,            0.012316,           0.0097387,           0.0097387,           0.0097387
                  31,            0.044686,            0.015866,            0.027499,             0.22218,             0.73816,               0.394,             0.18388,            0.019445,           0.0043503,            0.015314,           0.0097297,           0.0097297,           0.0097297
                  32,            0.043323,            0.017964,            0.026687,             0.12594,             0.70076,              0.2444,             0.14409,            0.015543,           0.0068086,            0.010931,           0.0097207,           0.0097207,           0.0097207
                  33,             0.04116,            0.017192,            0.026187,            0.002427,             0.53611,           0.0025268,          0.00071648,            0.035141,            0.015562,            0.012591,           0.0097117,           0.0097117,           0.0097117
                  34,            0.043168,            0.021289,            0.028099,             0.15223,             0.35556,             0.18727,            0.084616,            0.034429,           0.0065202,            0.012094,           0.0097027,           0.0097027,           0.0097027
                  35,            0.044869,            0.019321,            0.026096,             0.26235,                   1,             0.50814,             0.24495,            0.017743,           0.0043193,           0.0089848,           0.0096937,           0.0096937,           0.0096937
                  36,            0.042009,            0.017096,            0.026985,              0.4085,              0.9736,             0.49764,              0.2295,            0.024752,           0.0035638,           0.0094261,           0.0096847,           0.0096847,           0.0096847
                  37,            0.040472,            0.014762,             0.02565,             0.24482,             0.28333,             0.25181,            0.088717,            0.026147,           0.0062424,            0.012272,           0.0096757,           0.0096757,           0.0096757
                  38,            0.038794,            0.014863,            0.026677,             0.36619,             0.76389,             0.46516,             0.27537,             0.01629,           0.0038777,           0.0098046,           0.0096667,           0.0096667,           0.0096667
                  39,             0.03919,            0.016571,            0.025341,             0.47561,               0.875,             0.52198,             0.28157,            0.018151,           0.0044612,            0.010276,           0.0096577,           0.0096577,           0.0096577
                  40,            0.037954,            0.016755,            0.025837,             0.43462,             0.89546,             0.49424,             0.31778,            0.015304,           0.0032019,            0.014806,           0.0096486,           0.0096486,           0.0096486
                  41,            0.035474,            0.015172,            0.025673,             0.33044,             0.91376,             0.54468,             0.36185,            0.015611,           0.0033235,           0.0099518,           0.0096396,           0.0096396,           0.0096396
                  42,            0.035981,            0.015668,            0.025092,             0.40595,             0.96672,             0.66108,             0.51113,            0.012992,           0.0027174,            0.010589,           0.0096306,           0.0096306,           0.0096306
                  43,             0.03588,            0.014056,            0.023664,             0.41157,             0.74662,             0.56822,             0.36008,            0.026152,           0.0029418,            0.011883,           0.0096216,           0.0096216,           0.0096216
                  44,            0.034993,             0.01674,            0.024607,             0.59249,               0.884,             0.66193,             0.48116,            0.016286,           0.0027061,            0.010104,           0.0096126,           0.0096126,           0.0096126
                  45,            0.033327,            0.012561,            0.021262,               0.398,                   1,               0.586,             0.40559,            0.013795,            0.002412,           0.0092243,           0.0096036,           0.0096036,           0.0096036
                  46,            0.036331,            0.016512,            0.024986,             0.84631,             0.48643,             0.68181,             0.26298,            0.028945,           0.0056733,            0.011204,           0.0095946,           0.0095946,           0.0095946
                  47,             0.03342,            0.012149,            0.025539,             0.41683,             0.91375,             0.72824,             0.60114,            0.010003,           0.0027802,           0.0098345,           0.0095856,           0.0095856,           0.0095856
                  48,            0.034389,             0.01249,            0.020361,             0.56587,             0.87388,             0.87828,             0.65956,            0.014124,           0.0024671,           0.0086135,           0.0095766,           0.0095766,           0.0095766
                  49,             0.03754,            0.011741,            0.021929,             0.35102,                   1,             0.63844,             0.48185,             0.01285,           0.0028854,           0.0086407,           0.0095676,           0.0095676,           0.0095676
                  50,            0.035003,            0.014073,            0.026974,                   0,                   0,                   0,                   0,            0.086278,            0.043675,            0.020348,           0.0095586,           0.0095586,           0.0095586
                  51,            0.033771,            0.014328,            0.024305,             0.58303,             0.92244,             0.75541,             0.59438,            0.012911,            0.002246,           0.0083626,           0.0095495,           0.0095495,           0.0095495
                  52,            0.034582,            0.014509,            0.022499,             0.49594,             0.95314,             0.70687,             0.53696,            0.011181,           0.0021594,           0.0083474,           0.0095405,           0.0095405,           0.0095405
                  53,              0.0337,            0.012322,            0.021852,             0.56649,             0.90278,             0.89939,             0.76409,             0.01178,           0.0020362,           0.0083935,           0.0095315,           0.0095315,           0.0095315
                  54,            0.030842,            0.010653,            0.023778,             0.44608,                   1,             0.80198,              0.6251,             0.01706,           0.0020979,           0.0079044,           0.0095225,           0.0095225,           0.0095225
                  55,            0.029945,            0.010728,             0.02598,             0.61287,             0.65833,             0.59874,             0.43031,            0.016378,           0.0025276,           0.0079231,           0.0095135,           0.0095135,           0.0095135
                  56,            0.030392,            0.011156,            0.025105,             0.42562,             0.87992,             0.79022,             0.53785,            0.011002,           0.0019933,           0.0091039,           0.0095045,           0.0095045,           0.0095045
                  57,            0.028678,           0.0092743,            0.022543,             0.64322,             0.97984,             0.84978,             0.56119,            0.015273,           0.0028533,           0.0080048,           0.0094955,           0.0094955,           0.0094955
                  58,            0.030857,            0.011798,            0.022093,             0.60725,              0.9973,             0.84022,             0.60037,            0.020791,           0.0020104,           0.0076897,           0.0094865,           0.0094865,           0.0094865
                  59,            0.030078,            0.012497,            0.021551,             0.40258,             0.93391,             0.75547,             0.56065,            0.017783,           0.0020371,           0.0080298,           0.0094775,           0.0094775,           0.0094775
                  60,            0.027952,            0.012138,            0.023363,             0.66958,             0.77074,             0.83455,             0.67581,              0.0139,           0.0024692,           0.0074452,           0.0094685,           0.0094685,           0.0094685
                  61,            0.029677,            0.010363,            0.022912,             0.47791,                   1,             0.78068,             0.55099,             0.01603,           0.0019818,           0.0073129,           0.0094595,           0.0094595,           0.0094595
                  62,            0.027234,            0.013891,            0.023365,             0.51421,             0.99838,              0.8422,             0.66116,            0.016701,           0.0020404,           0.0076877,           0.0094505,           0.0094505,           0.0094505
                  63,            0.027447,           0.0081061,            0.021568,             0.45849,             0.97917,             0.79932,             0.62051,            0.014751,           0.0021056,           0.0074158,           0.0094414,           0.0094414,           0.0094414
                  64,            0.027603,            0.012429,            0.020665,             0.51245,                   1,             0.81904,             0.58342,            0.012319,           0.0019643,           0.0073844,           0.0094324,           0.0094324,           0.0094324
                  65,            0.028233,            0.010792,            0.017989,             0.59161,                   1,              0.8995,             0.70662,            0.011439,           0.0021936,           0.0070918,           0.0094234,           0.0094234,           0.0094234
                  66,            0.026177,            0.010286,            0.019845,             0.54637,                   1,             0.84978,               0.648,            0.013189,           0.0018858,           0.0073928,           0.0094144,           0.0094144,           0.0094144
                  67,            0.026783,            0.011852,            0.019244,             0.49975,             0.99669,             0.90963,             0.58654,             0.02155,           0.0030847,           0.0090547,           0.0094054,           0.0094054,           0.0094054
                  68,            0.028504,            0.010579,            0.024491,             0.50897,                 0.7,             0.31752,             0.21274,            0.025513,           0.0079924,             0.01166,           0.0093964,           0.0093964,           0.0093964
                  69,            0.028484,            0.011936,            0.021944,             0.53241,                   1,             0.84579,             0.68988,              0.0152,           0.0019271,           0.0065912,           0.0093874,           0.0093874,           0.0093874
                  70,            0.027751,            0.011051,            0.020302,             0.56817,                   1,             0.87097,             0.67353,            0.014234,            0.002156,           0.0066496,           0.0093784,           0.0093784,           0.0093784
                  71,            0.026699,            0.010134,            0.018484,             0.75795,             0.81994,             0.93683,             0.73888,            0.011138,           0.0020332,            0.007246,           0.0093694,           0.0093694,           0.0093694
                  72,            0.029225,            0.011481,            0.017804,             0.73655,             0.80278,             0.79329,             0.58226,             0.01118,           0.0021043,           0.0075926,           0.0093604,           0.0093604,           0.0093604
                  73,            0.027385,            0.011593,             0.01872,             0.68814,                   1,             0.92608,             0.75626,            0.010281,            0.002156,           0.0074451,           0.0093514,           0.0093514,           0.0093514
                  74,             0.02596,           0.0098927,            0.020497,             0.69714,                   1,             0.96183,             0.52975,            0.015552,           0.0016779,           0.0076093,           0.0093423,           0.0093423,           0.0093423
                  75,            0.028481,            0.014092,             0.01855,              0.5477,                   1,             0.88507,             0.67877,            0.010956,           0.0020295,           0.0067903,           0.0093333,           0.0093333,           0.0093333
                  76,            0.026584,            0.010157,            0.016868,             0.57818,                   1,             0.96183,             0.79226,            0.018878,           0.0020386,           0.0068413,           0.0093243,           0.0093243,           0.0093243
                  77,            0.025834,           0.0098846,            0.019193,             0.82438,             0.81894,             0.95236,             0.77181,            0.021643,           0.0019147,           0.0066214,           0.0093153,           0.0093153,           0.0093153
                  78,            0.027441,           0.0081558,            0.017839,             0.71322,             0.83333,             0.91022,             0.66707,            0.021034,           0.0015507,           0.0066492,           0.0093063,           0.0093063,           0.0093063
                  79,            0.029688,           0.0098429,            0.017941,             0.76342,             0.83333,             0.87558,             0.65888,             0.02007,           0.0017108,           0.0065841,           0.0092973,           0.0092973,           0.0092973
                  80,              0.0245,            0.010458,            0.018954,             0.48679,             0.99545,             0.92017,             0.74564,            0.012482,           0.0018356,           0.0060921,           0.0092883,           0.0092883,           0.0092883
                  81,            0.025175,           0.0092118,            0.018928,             0.74385,             0.83333,             0.87703,             0.63605,             0.01502,           0.0017808,           0.0061661,           0.0092793,           0.0092793,           0.0092793
                  82,            0.025173,           0.0096217,            0.020718,             0.79592,             0.83333,             0.92974,             0.74553,            0.015368,           0.0017762,           0.0064181,           0.0092703,           0.0092703,           0.0092703
                  83,            0.024203,           0.0083996,            0.018666,              0.7719,             0.76817,             0.92653,             0.76085,            0.014604,           0.0016336,           0.0064117,           0.0092613,           0.0092613,           0.0092613
                  84,            0.024647,            0.010669,             0.01838,             0.51943,             0.99941,             0.96183,             0.76749,           0.0099633,           0.0016087,           0.0063149,           0.0092523,           0.0092523,           0.0092523
                  85,            0.024168,            0.010095,            0.018466,             0.71088,             0.83333,              0.8557,             0.67674,            0.012523,           0.0019895,           0.0061499,           0.0092432,           0.0092432,           0.0092432
                  86,            0.026669,            0.012541,            0.020227,              0.5069,             0.98932,              0.7912,             0.59431,            0.015586,           0.0016936,            0.006685,           0.0092342,           0.0092342,           0.0092342
                  87,            0.024495,            0.010723,            0.018831,             0.49529,             0.98095,             0.94933,              0.7343,            0.015802,           0.0016347,           0.0064185,           0.0092252,           0.0092252,           0.0092252
                  88,            0.025255,            0.011378,            0.018678,             0.47447,             0.99867,              0.9177,             0.70235,            0.012404,           0.0017786,           0.0064533,           0.0092162,           0.0092162,           0.0092162
                  89,            0.026199,           0.0079312,            0.012248,             0.52167,             0.94444,             0.88991,             0.73126,             0.01184,           0.0016487,           0.0065605,           0.0092072,           0.0092072,           0.0092072
                  90,            0.021298,           0.0092125,             0.01771,             0.53819,                   1,             0.84984,             0.67509,            0.013727,           0.0015446,           0.0064941,           0.0091982,           0.0091982,           0.0091982
                  91,             0.02256,           0.0091686,            0.017093,             0.49262,                   1,             0.82707,              0.6353,             0.01049,           0.0015686,            0.008602,           0.0091892,           0.0091892,           0.0091892
                  92,            0.024613,           0.0098722,            0.019584,             0.44595,             0.98611,             0.87821,             0.69319,            0.010533,           0.0016622,           0.0073122,           0.0091802,           0.0091802,           0.0091802
                  93,            0.023701,            0.011763,            0.021345,             0.74786,             0.97074,             0.95423,              0.7952,           0.0082076,           0.0015503,           0.0061374,           0.0091712,           0.0091712,           0.0091712
                  94,            0.026721,           0.0091179,            0.015205,              0.6924,                   1,             0.89306,             0.73273,           0.0083565,           0.0017599,           0.0065069,           0.0091622,           0.0091622,           0.0091622
                  95,            0.023694,            0.010037,            0.017765,             0.65161,             0.99396,             0.93407,             0.71494,            0.010913,           0.0016489,           0.0059328,           0.0091532,           0.0091532,           0.0091532
                  96,             0.02449,            0.010419,            0.017978,             0.72333,                   1,             0.95978,             0.82077,           0.0084718,           0.0015656,            0.005514,           0.0091441,           0.0091441,           0.0091441
                  97,            0.025019,            0.010854,            0.013946,             0.72245,                   1,             0.89909,             0.70372,           0.0089204,           0.0015432,           0.0054616,           0.0091351,           0.0091351,           0.0091351
                  98,            0.022804,           0.0095122,            0.017435,             0.72327,                   1,              0.8955,             0.66247,            0.010436,           0.0015667,           0.0054794,           0.0091261,           0.0091261,           0.0091261
                  99,            0.023353,            0.010217,            0.019862,              0.6132,             0.98764,             0.92764,             0.75532,           0.0089034,           0.0016544,           0.0056092,           0.0091171,           0.0091171,           0.0091171
                 100,            0.022888,            0.010528,            0.017859,             0.64325,             0.99706,             0.87247,             0.71393,           0.0085914,           0.0017224,           0.0050604,           0.0091081,           0.0091081,           0.0091081
                 101,            0.025838,            0.011988,            0.018145,             0.69552,             0.88889,             0.86366,             0.70356,           0.0097891,           0.0016482,           0.0049496,           0.0090991,           0.0090991,           0.0090991
                 102,            0.023436,             0.01022,            0.019144,             0.63069,                   1,             0.85219,             0.70851,            0.010353,            0.001524,           0.0048311,           0.0090901,           0.0090901,           0.0090901
                 103,            0.022048,           0.0081027,            0.017355,             0.68897,             0.96625,             0.87318,             0.67924,            0.014714,           0.0017024,            0.005089,           0.0090811,           0.0090811,           0.0090811
                 104,             0.02208,           0.0084212,            0.016204,              0.7237,             0.99991,             0.88293,             0.75281,            0.012801,           0.0014934,           0.0052574,           0.0090721,           0.0090721,           0.0090721
                 105,            0.023086,           0.0096179,            0.016043,             0.57651,             0.99975,              0.8053,             0.65838,            0.017466,           0.0015877,           0.0052696,           0.0090631,           0.0090631,           0.0090631
                 106,               0.021,           0.0084109,            0.017785,             0.73507,             0.99978,             0.86134,             0.72765,           0.0095909,           0.0015507,           0.0057671,           0.0090541,           0.0090541,           0.0090541
                 107,            0.023418,            0.010755,            0.017356,             0.71814,             0.95733,             0.89102,             0.67386,            0.010622,           0.0015146,           0.0056958,            0.009045,            0.009045,            0.009045
                 108,            0.024142,           0.0081804,            0.017354,               0.683,                   1,             0.93911,             0.80511,           0.0096442,           0.0015567,            0.005711,            0.009036,            0.009036,            0.009036
                 109,            0.023926,            0.013222,            0.018161,             0.62264,                   1,             0.86239,             0.73715,           0.0094326,           0.0015005,           0.0053351,            0.009027,            0.009027,            0.009027
                 110,            0.022227,            0.010396,            0.016188,             0.66539,             0.99731,             0.88829,             0.72099,            0.010469,           0.0018065,           0.0052938,            0.009018,            0.009018,            0.009018
                 111,            0.024694,            0.010646,            0.017833,             0.64263,             0.99865,             0.83379,             0.67467,           0.0091222,           0.0017268,           0.0054857,            0.009009,            0.009009,            0.009009
                 112,             0.02415,            0.014637,            0.017013,             0.68957,                   1,             0.95054,             0.76775,           0.0084915,           0.0015824,           0.0055263,               0.009,               0.009,               0.009
                 113,             0.02171,           0.0080609,            0.016052,             0.68581,             0.99942,             0.91441,             0.77076,           0.0097346,           0.0015556,           0.0050544,            0.008991,            0.008991,            0.008991
                 114,             0.02207,            0.010072,            0.014254,             0.62224,                   1,              0.8617,             0.70381,            0.010179,           0.0015615,           0.0050089,            0.008982,            0.008982,            0.008982
                 115,            0.021108,           0.0090693,            0.017007,             0.69598,                   1,             0.87682,             0.70822,           0.0097098,           0.0014781,           0.0047907,            0.008973,            0.008973,            0.008973
                 116,            0.022623,           0.0097646,            0.016095,             0.64017,             0.99986,             0.91944,             0.76385,           0.0093804,           0.0015242,             0.00477,            0.008964,            0.008964,            0.008964
                 117,            0.024211,            0.012496,            0.014615,             0.69778,                   1,             0.91903,             0.71115,            0.011238,           0.0017264,            0.004515,            0.008955,            0.008955,            0.008955
                 118,            0.021815,           0.0098562,            0.015282,             0.64382,                   1,             0.87143,             0.68224,            0.016356,           0.0015152,           0.0052518,           0.0089459,           0.0089459,           0.0089459
                 119,            0.021275,            0.011251,            0.016917,              0.6923,                   1,             0.88053,              0.7362,             0.01358,           0.0014738,           0.0044974,           0.0089369,           0.0089369,           0.0089369
                 120,            0.023487,           0.0080267,            0.016021,             0.65655,                   1,             0.84762,             0.67795,           0.0088839,           0.0014915,           0.0056189,           0.0089279,           0.0089279,           0.0089279
                 121,            0.021831,           0.0090388,            0.015663,             0.62294,                   1,             0.94083,             0.69032,            0.010673,           0.0016392,           0.0050158,           0.0089189,           0.0089189,           0.0089189
                 122,            0.023256,            0.010127,            0.015877,             0.62787,                   1,              0.8883,             0.63581,            0.011394,           0.0015397,           0.0049416,           0.0089099,           0.0089099,           0.0089099
                 123,            0.025188,            0.011917,            0.014092,             0.84407,             0.72126,             0.83905,             0.60689,            0.013795,           0.0015019,           0.0057971,           0.0089009,           0.0089009,           0.0089009
                 124,            0.023539,           0.0098396,            0.013367,             0.63009,                   1,              0.8955,             0.75453,            0.011052,           0.0014452,           0.0048896,           0.0088919,           0.0088919,           0.0088919
                 125,            0.021241,            0.010008,            0.014137,             0.72336,             0.99902,             0.88635,             0.73668,            0.013383,           0.0014623,           0.0048523,           0.0088829,           0.0088829,           0.0088829
                 126,            0.022163,           0.0088455,            0.015118,             0.73553,                   1,             0.86563,             0.72338,            0.011522,           0.0014438,           0.0048375,           0.0088739,           0.0088739,           0.0088739
                 127,            0.020148,           0.0065803,            0.014508,             0.72994,                   1,             0.88774,             0.77836,            0.011503,            0.001488,            0.004825,           0.0088649,           0.0088649,           0.0088649
                 128,            0.024735,            0.010102,            0.017087,             0.73411,             0.99993,             0.87604,             0.76405,           0.0089576,           0.0014672,           0.0047317,           0.0088559,           0.0088559,           0.0088559
                 129,            0.022954,            0.010227,            0.014188,             0.73407,                   1,              0.9031,             0.67824,             0.01108,           0.0015533,           0.0053257,           0.0088468,           0.0088468,           0.0088468
                 130,            0.022945,            0.009421,             0.01723,             0.62718,                   1,             0.86807,             0.70919,            0.010077,           0.0015245,           0.0054321,           0.0088378,           0.0088378,           0.0088378
                 131,            0.022915,           0.0090478,            0.016082,             0.62454,                   1,               0.883,             0.73383,           0.0082815,           0.0014806,           0.0054339,           0.0088288,           0.0088288,           0.0088288
                 132,            0.022251,           0.0090615,             0.01489,             0.82228,             0.73333,             0.83898,             0.68422,            0.008422,           0.0015229,           0.0063565,           0.0088198,           0.0088198,           0.0088198
                 133,            0.021104,            0.011033,            0.014623,             0.71672,             0.99982,             0.88994,             0.72972,            0.012239,           0.0014825,           0.0054801,           0.0088108,           0.0088108,           0.0088108
                 134,            0.021353,           0.0093024,            0.014804,               0.624,                   1,              0.9281,             0.73791,           0.0096835,            0.001486,           0.0051135,           0.0088018,           0.0088018,           0.0088018
                 135,             0.02357,            0.008087,            0.014207,             0.78808,             0.83333,             0.84819,              0.6977,           0.0082572,           0.0014267,           0.0058032,           0.0087928,           0.0087928,           0.0087928
                 136,            0.024734,            0.011509,            0.018324,             0.66067,             0.95859,             0.96081,             0.82852,           0.0087165,           0.0014191,           0.0047755,           0.0087838,           0.0087838,           0.0087838
                 137,            0.022732,           0.0092126,            0.014687,             0.77772,             0.98588,             0.91783,             0.77794,            0.011302,            0.001474,           0.0046813,           0.0087748,           0.0087748,           0.0087748
                 138,            0.020274,            0.010185,             0.01564,             0.77707,             0.99669,             0.93778,              0.7567,            0.014632,           0.0015001,           0.0044533,           0.0087658,           0.0087658,           0.0087658
                 139,             0.02194,           0.0096918,            0.015645,             0.70876,             0.99995,             0.89935,             0.71982,            0.013411,           0.0014096,           0.0043883,           0.0087568,           0.0087568,           0.0087568
                 140,             0.02274,            0.010599,            0.015139,             0.71055,             0.99167,              0.8389,             0.67666,            0.013474,           0.0015605,           0.0044776,           0.0087477,           0.0087477,           0.0087477
                 141,            0.022228,            0.010944,            0.013481,             0.69856,             0.99996,             0.96183,             0.79896,           0.0094634,           0.0014937,            0.004473,           0.0087387,           0.0087387,           0.0087387
                 142,            0.021247,           0.0088294,            0.013222,             0.70725,                   1,             0.96183,             0.80408,            0.008127,           0.0014555,           0.0044052,           0.0087297,           0.0087297,           0.0087297
                 143,            0.023204,            0.010647,            0.013894,             0.71512,                   1,             0.96183,             0.82129,           0.0088077,           0.0014828,           0.0045141,           0.0087207,           0.0087207,           0.0087207
                 144,            0.022998,           0.0089674,            0.012165,             0.82741,             0.94445,             0.94365,             0.79147,            0.011827,           0.0014961,           0.0040882,           0.0087117,           0.0087117,           0.0087117
                 145,             0.02358,           0.0089043,            0.011717,             0.92568,                   1,             0.96183,             0.82304,           0.0091409,           0.0014574,           0.0039032,           0.0087027,           0.0087027,           0.0087027
                 146,            0.021543,           0.0093049,            0.010885,              0.7559,             0.98611,             0.92987,             0.78213,           0.0093072,           0.0014761,           0.0040601,           0.0086937,           0.0086937,           0.0086937
                 147,            0.020745,           0.0083097,            0.011796,             0.83433,                   1,             0.96183,             0.78036,            0.011235,            0.001467,           0.0035846,           0.0086847,           0.0086847,           0.0086847
                 148,            0.024319,           0.0099335,           0.0099309,             0.84099,             0.98626,             0.96183,             0.80266,           0.0096797,           0.0015066,           0.0035132,           0.0086757,           0.0086757,           0.0086757
                 149,            0.021189,           0.0083712,            0.012254,              0.8312,                   1,             0.96183,              0.7786,            0.011145,           0.0014909,           0.0036112,           0.0086667,           0.0086667,           0.0086667
                 150,            0.023674,           0.0094128,            0.011346,             0.82285,                 0.9,             0.89694,             0.74887,            0.011873,           0.0013511,           0.0034974,           0.0086577,           0.0086577,           0.0086577
                 151,            0.020633,           0.0094328,            0.015446,             0.65361,                   1,             0.78732,             0.65254,            0.010564,           0.0013694,             0.00504,           0.0086486,           0.0086486,           0.0086486
                 152,            0.021433,           0.0096008,            0.019403,             0.71846,             0.96667,              0.8004,             0.69089,            0.011868,           0.0014752,           0.0041201,           0.0086396,           0.0086396,           0.0086396
