               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 178,            0.020843,            0.008998,             0.01844,             0.61646,             0.93245,             0.75486,             0.59456,            0.010119,           0.0021189,            0.016646,           0.0084054,           0.0084054,           0.0084054
                 179,             0.02274,            0.011636,            0.018783,             0.58189,              0.9587,             0.81628,             0.69289,           0.0086608,           0.0019965,            0.016784,           0.0083964,           0.0083964,           0.0083964
                 180,            0.022656,            0.007941,            0.020799,             0.70062,             0.77332,             0.80115,             0.61279,            0.010145,           0.0019545,            0.016603,           0.0083874,           0.0083874,           0.0083874
                 181,            0.021458,           0.0072583,            0.019924,             0.72157,             0.83333,              0.7873,             0.68196,           0.0079399,           0.0019486,            0.016295,           0.0083784,           0.0083784,           0.0083784
                 182,             0.02084,           0.0072398,            0.017519,              0.6529,             0.94167,             0.84154,             0.70119,           0.0085856,           0.0021214,            0.016699,           0.0083694,           0.0083694,           0.0083694
                 183,            0.022682,           0.0094547,             0.01641,             0.63633,             0.99925,             0.76902,             0.63783,           0.0092579,           0.0020884,            0.017422,           0.0083604,           0.0083604,           0.0083604
                 184,            0.020961,           0.0072564,            0.018959,             0.63245,             0.94167,             0.86173,              0.7063,            0.010714,           0.0020297,            0.017036,           0.0083514,           0.0083514,           0.0083514
                 185,            0.023799,           0.0085118,            0.016032,             0.35621,                   1,             0.84389,             0.64662,           0.0099808,           0.0021917,            0.016856,           0.0083423,           0.0083423,           0.0083423
                 186,            0.022765,           0.0097494,             0.02273,             0.70355,             0.83333,             0.88204,             0.72294,            0.009578,             0.00206,            0.016454,           0.0083333,           0.0083333,           0.0083333
                 187,            0.021573,           0.0087678,            0.017109,             0.52583,                   1,              0.8955,             0.78039,           0.0084939,           0.0019809,            0.016439,           0.0083243,           0.0083243,           0.0083243
                 188,            0.021592,           0.0080147,            0.022092,             0.52722,                   1,              0.8955,             0.75798,           0.0090313,           0.0021243,            0.016098,           0.0083153,           0.0083153,           0.0083153
                 189,            0.024095,           0.0099679,            0.019783,              0.5085,                   1,             0.90771,             0.77443,            0.010156,           0.0034717,            0.015574,           0.0083063,           0.0083063,           0.0083063
                 190,            0.021903,           0.0071369,            0.018251,             0.51016,             0.83333,             0.61269,             0.45216,            0.012973,            0.014239,            0.017516,           0.0082973,           0.0082973,           0.0082973
                 191,             0.02175,            0.007556,            0.019614,             0.66995,             0.99965,              0.8705,               0.726,           0.0086126,           0.0020958,            0.015168,           0.0082883,           0.0082883,           0.0082883
                 192,            0.021917,           0.0085233,             0.01795,             0.65966,                   1,             0.83031,             0.66393,            0.010232,           0.0021135,            0.014614,           0.0082793,           0.0082793,           0.0082793
                 193,            0.020729,           0.0055792,            0.017761,             0.66354,                   1,             0.85661,             0.74531,           0.0082475,           0.0020113,            0.014459,           0.0082703,           0.0082703,           0.0082703
                 194,            0.022282,           0.0073446,            0.016964,             0.60999,             0.99728,             0.94792,             0.79902,           0.0082509,           0.0020458,            0.014269,           0.0082613,           0.0082613,           0.0082613
                 195,            0.024687,           0.0096395,            0.017975,             0.79146,             0.82284,             0.84894,             0.72506,           0.0080199,           0.0020319,            0.014267,           0.0082523,           0.0082523,           0.0082523
                 196,            0.022297,            0.011912,            0.021615,             0.61517,             0.99973,             0.81715,             0.67375,            0.008503,           0.0019737,            0.015792,           0.0082432,           0.0082432,           0.0082432
                 197,            0.021055,           0.0092395,            0.017763,             0.62236,             0.99197,             0.82157,             0.71359,           0.0089901,           0.0019761,            0.014057,           0.0082342,           0.0082342,           0.0082342
                 198,            0.022379,           0.0069164,            0.015646,             0.58383,             0.98302,             0.83036,             0.68753,           0.0086544,           0.0019719,            0.015359,           0.0082252,           0.0082252,           0.0082252
                 199,            0.022446,           0.0074552,            0.016981,             0.60772,                   1,             0.86939,             0.74986,           0.0088242,           0.0020811,            0.015128,           0.0082162,           0.0082162,           0.0082162
                 200,            0.019552,           0.0063543,            0.017333,             0.50853,                   1,             0.93536,             0.79994,           0.0082785,           0.0020697,            0.014877,           0.0082072,           0.0082072,           0.0082072
                 201,            0.022094,            0.007415,            0.019292,             0.60376,             0.96046,              0.9638,             0.80542,           0.0088631,            0.002065,            0.014498,           0.0081982,           0.0081982,           0.0081982
                 202,             0.02122,           0.0068262,            0.019009,             0.60582,                   1,             0.94517,             0.79075,           0.0082046,           0.0020443,            0.014235,           0.0081892,           0.0081892,           0.0081892
                 203,            0.022279,           0.0079188,            0.017618,             0.56487,             0.98714,             0.87194,             0.74361,           0.0079259,           0.0020303,            0.014033,           0.0081802,           0.0081802,           0.0081802
                 204,            0.021574,           0.0090332,            0.017449,             0.65561,                   1,             0.81115,             0.69301,            0.008877,           0.0019757,            0.013879,           0.0081712,           0.0081712,           0.0081712
                 205,            0.020031,           0.0076485,            0.017307,             0.67858,             0.98472,             0.85661,             0.74857,           0.0087601,           0.0019014,            0.013506,           0.0081622,           0.0081622,           0.0081622
                 206,            0.021832,           0.0081721,            0.015485,              0.6036,                   1,             0.89497,             0.75182,           0.0082593,           0.0018404,             0.01366,           0.0081532,           0.0081532,           0.0081532
                 207,            0.023961,           0.0082831,            0.013927,             0.52856,             0.99998,             0.92294,             0.75872,           0.0085603,           0.0018766,            0.013824,           0.0081441,           0.0081441,           0.0081441
                 208,            0.022766,           0.0075682,            0.017405,             0.68105,             0.82522,             0.93894,             0.77144,           0.0087429,           0.0020259,            0.013763,           0.0081351,           0.0081351,           0.0081351
                 209,             0.02339,           0.0093642,            0.018566,             0.94004,             0.66642,             0.86233,             0.64109,            0.011569,            0.002511,            0.013665,           0.0081261,           0.0081261,           0.0081261
                 210,              0.0226,           0.0059733,            0.019179,              0.5448,             0.94986,             0.79615,             0.62715,           0.0086669,           0.0020842,            0.014481,           0.0081171,           0.0081171,           0.0081171
                 211,             0.02372,            0.010274,            0.016433,             0.54332,                   1,             0.82047,             0.68214,            0.008968,           0.0020508,            0.015843,           0.0081081,           0.0081081,           0.0081081
                 212,            0.022317,            0.010653,            0.017968,             0.72686,                   1,             0.94236,             0.78879,           0.0085175,           0.0019542,            0.013016,           0.0080991,           0.0080991,           0.0080991
                 213,            0.023297,           0.0096975,            0.018066,             0.66697,             0.83333,             0.83826,             0.71773,           0.0081608,            0.002068,            0.013591,           0.0080901,           0.0080901,           0.0080901
                 214,            0.021408,           0.0090137,            0.022736,             0.52565,             0.95833,             0.82312,             0.66424,           0.0090106,            0.002176,             0.01613,           0.0080811,           0.0080811,           0.0080811
                 215,            0.020307,           0.0080565,            0.017296,             0.44504,                   1,             0.73081,             0.60057,           0.0085843,           0.0020979,            0.019801,           0.0080721,           0.0080721,           0.0080721
                 216,             0.02096,           0.0095988,            0.022125,              0.6547,             0.99965,             0.84074,             0.66823,           0.0092511,           0.0021404,            0.014714,           0.0080631,           0.0080631,           0.0080631
                 217,            0.021982,           0.0072095,            0.017749,             0.52077,             0.72507,              0.6904,             0.48192,            0.017988,           0.0055591,            0.017825,           0.0080541,           0.0080541,           0.0080541
                 218,             0.02374,           0.0088348,            0.016639,             0.62831,                   1,             0.91183,             0.74774,            0.010012,           0.0025174,            0.014005,            0.008045,            0.008045,            0.008045
                 219,             0.02207,           0.0093387,            0.017738,             0.66322,             0.93792,             0.94515,             0.74218,           0.0094905,           0.0020259,            0.014116,            0.008036,            0.008036,            0.008036
                 220,            0.025328,            0.010567,            0.018073,             0.82216,             0.83321,             0.95133,             0.71248,            0.010801,           0.0022676,            0.013982,            0.008027,            0.008027,            0.008027
                 221,            0.024029,           0.0083185,            0.016478,             0.65019,                   1,             0.91228,             0.75524,           0.0091983,           0.0020834,            0.014209,            0.008018,            0.008018,            0.008018
                 222,            0.022628,           0.0075313,             0.01771,             0.72265,             0.99053,             0.89733,             0.75657,           0.0083178,            0.002065,            0.014115,            0.008009,            0.008009,            0.008009
                 223,            0.022481,             0.01013,            0.016945,             0.72973,             0.99956,             0.88645,             0.74412,           0.0090315,           0.0019932,            0.013092,               0.008,               0.008,               0.008
                 224,            0.022658,           0.0083467,            0.016255,             0.62929,             0.83333,             0.70119,             0.57201,           0.0082608,           0.0020073,            0.016108,            0.007991,            0.007991,            0.007991
                 225,            0.021931,           0.0090504,            0.022528,             0.74806,             0.90223,             0.85748,             0.72966,           0.0084731,           0.0019542,            0.013462,            0.007982,            0.007982,            0.007982
                 226,            0.020707,           0.0066547,            0.018024,             0.65118,             0.97222,             0.87029,              0.7362,           0.0088576,           0.0019786,            0.014337,            0.007973,            0.007973,            0.007973
                 227,            0.021733,           0.0084993,            0.021804,             0.65958,             0.99167,              0.8785,             0.73871,           0.0085535,           0.0018661,            0.013942,            0.007964,            0.007964,            0.007964
                 228,            0.020892,           0.0087669,            0.017202,             0.60141,             0.91093,             0.86019,             0.69457,           0.0091813,           0.0019353,            0.014482,            0.007955,            0.007955,            0.007955
                 229,            0.020814,           0.0069623,            0.014932,             0.73723,             0.83054,             0.88183,             0.68303,             0.01071,           0.0019768,            0.014516,           0.0079459,           0.0079459,           0.0079459
                 230,            0.022556,           0.0077607,            0.015309,             0.81757,             0.81647,             0.94933,             0.68587,            0.011273,           0.0019289,            0.014589,           0.0079369,           0.0079369,           0.0079369
                 231,            0.025063,           0.0083292,            0.015599,             0.54408,             0.98407,              0.9486,             0.73777,           0.0091899,           0.0019089,            0.015773,           0.0079279,           0.0079279,           0.0079279
                 232,            0.021076,            0.006379,            0.019269,             0.68992,                   1,             0.93554,             0.75248,           0.0088153,           0.0019114,            0.014857,           0.0079189,           0.0079189,           0.0079189
                 233,            0.020519,           0.0060551,            0.017502,             0.60087,             0.99167,             0.90172,             0.76981,           0.0080978,           0.0018258,            0.014225,           0.0079099,           0.0079099,           0.0079099
                 234,             0.02164,            0.010784,            0.015236,               0.695,                   1,             0.84979,             0.73702,            0.007622,           0.0018179,            0.014363,           0.0079009,           0.0079009,           0.0079009
                 235,            0.020282,           0.0055849,            0.016383,             0.89045,             0.79662,             0.96183,             0.82574,           0.0078264,           0.0018928,            0.013658,           0.0078919,           0.0078919,           0.0078919
                 236,            0.023428,           0.0087422,            0.016186,             0.83365,             0.83333,             0.96183,             0.80234,            0.008299,           0.0018313,            0.013402,           0.0078829,           0.0078829,           0.0078829
                 237,              0.0222,           0.0080173,            0.015501,             0.68703,             0.96667,             0.92739,             0.79424,           0.0079853,           0.0018762,            0.013208,           0.0078739,           0.0078739,           0.0078739
                 238,            0.020877,           0.0074062,            0.015696,             0.69158,             0.97578,              0.8955,             0.75743,           0.0082186,           0.0018858,            0.014054,           0.0078649,           0.0078649,           0.0078649
                 239,            0.020501,           0.0090461,            0.018157,             0.56663,             0.99129,             0.86951,             0.74139,           0.0084156,           0.0019364,            0.013008,           0.0078559,           0.0078559,           0.0078559
                 240,            0.019995,           0.0069384,            0.015771,             0.73288,                   1,              0.9073,             0.75756,           0.0082502,           0.0018666,            0.012635,           0.0078468,           0.0078468,           0.0078468
                 241,            0.022959,           0.0078825,            0.013358,             0.55675,             0.95722,             0.87411,             0.75862,            0.008015,           0.0018571,             0.01438,           0.0078378,           0.0078378,           0.0078378
                 242,             0.02108,           0.0084441,            0.013377,             0.76413,                   1,             0.96364,             0.84013,           0.0083679,           0.0018299,            0.013912,           0.0078288,           0.0078288,           0.0078288
                 243,            0.021373,           0.0059032,            0.013681,             0.70247,                   1,             0.86902,             0.73168,           0.0085958,           0.0018738,            0.014229,           0.0078198,           0.0078198,           0.0078198
                 244,            0.020823,            0.010266,            0.013451,             0.58513,                   1,             0.87212,             0.72071,           0.0088339,            0.001816,            0.015471,           0.0078108,           0.0078108,           0.0078108
                 245,            0.020759,           0.0079779,            0.020789,             0.83209,             0.83333,             0.95704,             0.81882,           0.0080897,           0.0019079,            0.014682,           0.0078018,           0.0078018,           0.0078018
                 246,            0.021991,             0.01004,            0.015373,             0.81741,             0.79441,             0.96183,              0.8059,              0.0082,           0.0019636,            0.014081,           0.0077928,           0.0077928,           0.0077928
                 247,            0.020844,           0.0076695,            0.016434,             0.63833,             0.95833,              0.8955,             0.77439,           0.0077463,           0.0018299,            0.014761,           0.0077838,           0.0077838,           0.0077838
                 248,            0.019069,           0.0063807,            0.019128,              0.7039,             0.97713,             0.97492,             0.83978,           0.0076603,           0.0018562,            0.013145,           0.0077748,           0.0077748,           0.0077748
                 249,            0.023894,            0.010007,            0.015351,             0.69478,             0.99123,             0.95903,              0.8111,           0.0088664,           0.0018635,            0.012729,           0.0077658,           0.0077658,           0.0077658
                 250,            0.022956,            0.011106,            0.014542,             0.58211,             0.94944,             0.90196,             0.77848,            0.007883,           0.0018708,            0.013578,           0.0077568,           0.0077568,           0.0077568
                 251,            0.020598,            0.007396,            0.016554,             0.72229,               0.975,             0.87955,              0.7615,           0.0077837,            0.001826,            0.012253,           0.0077477,           0.0077477,           0.0077477
                 252,            0.019264,           0.0057593,            0.014552,             0.80522,             0.94444,               0.953,             0.79342,           0.0088742,           0.0018506,            0.012981,           0.0077387,           0.0077387,           0.0077387
                 253,            0.022834,           0.0087613,            0.015669,             0.74104,             0.99167,             0.96254,             0.79848,           0.0082131,           0.0018447,            0.012752,           0.0077297,           0.0077297,           0.0077297
                 254,            0.021893,           0.0091867,            0.015622,             0.78403,                   1,             0.89297,             0.75267,           0.0087625,           0.0018886,            0.012476,           0.0077207,           0.0077207,           0.0077207
                 255,            0.021013,           0.0083634,            0.014538,             0.71425,                   1,             0.88918,             0.73086,           0.0085561,           0.0018203,            0.013435,           0.0077117,           0.0077117,           0.0077117
                 256,            0.021392,           0.0089407,            0.012642,             0.70912,                   1,              0.9417,             0.78497,           0.0095628,           0.0017947,            0.013519,           0.0077027,           0.0077027,           0.0077027
                 257,            0.020906,           0.0069885,            0.012184,              0.8331,             0.83333,             0.95783,             0.79781,           0.0088015,           0.0018755,             0.01341,           0.0076937,           0.0076937,           0.0076937
                 258,            0.024659,            0.008299,            0.011528,             0.83507,             0.83333,             0.95193,             0.82413,           0.0086072,           0.0018601,            0.013715,           0.0076847,           0.0076847,           0.0076847
                 259,            0.020963,           0.0066958,            0.012539,             0.66625,                   1,             0.95063,             0.80949,           0.0079383,            0.001864,            0.014635,           0.0076757,           0.0076757,           0.0076757
                 260,            0.020342,            0.007378,            0.015239,             0.55917,                   1,             0.97227,             0.82253,            0.008341,           0.0021777,              0.0141,           0.0076667,           0.0076667,           0.0076667
                 261,            0.023545,           0.0098375,            0.015104,               0.855,             0.83333,             0.98819,             0.84519,           0.0080779,            0.001925,            0.013364,           0.0076577,           0.0076577,           0.0076577
                 262,            0.021442,           0.0058301,            0.013151,             0.97955,             0.83157,              0.9918,             0.85143,           0.0078266,           0.0019161,            0.012568,           0.0076486,           0.0076486,           0.0076486
                 263,            0.025326,           0.0098927,            0.010949,             0.80147,             0.96647,             0.99381,             0.86157,           0.0077001,           0.0019081,             0.01209,           0.0076396,           0.0076396,           0.0076396
                 264,            0.024247,            0.008742,            0.010117,             0.80038,             0.99985,              0.9946,             0.85627,           0.0082343,           0.0018992,            0.011808,           0.0076306,           0.0076306,           0.0076306
                 265,               0.024,           0.0070188,            0.009782,             0.81428,                   1,             0.99381,             0.84245,           0.0080769,            0.001874,            0.011672,           0.0076216,           0.0076216,           0.0076216
                 266,            0.023029,           0.0076046,            0.011722,             0.76443,             0.99997,             0.97833,              0.8473,            0.008185,           0.0018312,            0.011747,           0.0076126,           0.0076126,           0.0076126
                 267,            0.022326,           0.0081997,            0.012265,             0.75693,                   1,             0.97352,              0.8166,           0.0082049,             0.00188,            0.011969,           0.0076036,           0.0076036,           0.0076036
                 268,            0.022964,           0.0090941,            0.011653,              0.8205,             0.97666,               0.995,             0.80524,           0.0094992,           0.0018845,             0.01259,           0.0075946,           0.0075946,           0.0075946
                 269,            0.020453,           0.0090742,            0.011624,             0.77791,                   1,               0.995,             0.83862,            0.008822,           0.0017976,            0.012331,           0.0075856,           0.0075856,           0.0075856
                 270,            0.023677,           0.0089142,            0.010579,             0.76621,                   1,               0.995,             0.85548,           0.0079173,           0.0017924,            0.011978,           0.0075766,           0.0075766,           0.0075766
                 271,            0.024934,           0.0090841,           0.0098563,             0.74666,                   1,             0.96833,             0.83009,           0.0080326,           0.0017537,            0.012259,           0.0075676,           0.0075676,           0.0075676
                 272,            0.020774,            0.008626,             0.01141,             0.81532,             0.99897,               0.995,             0.84908,            0.007957,           0.0017653,            0.012509,           0.0075586,           0.0075586,           0.0075586
                 273,            0.023024,           0.0075777,            0.011224,             0.63092,             0.99956,             0.86538,             0.75253,            0.007752,           0.0018034,            0.012813,           0.0075495,           0.0075495,           0.0075495
                 274,            0.021125,            0.010432,            0.012628,             0.65717,             0.96061,             0.92867,             0.79531,             0.00844,           0.0019885,            0.014793,           0.0075405,           0.0075405,           0.0075405
                 275,              0.0202,           0.0072492,            0.017176,             0.97709,             0.64617,             0.86033,             0.71452,           0.0084851,           0.0019496,            0.016568,           0.0075315,           0.0075315,           0.0075315
                 276,            0.019935,           0.0081827,             0.01351,             0.95169,             0.83333,             0.96722,             0.82272,           0.0085227,           0.0019324,            0.013325,           0.0075225,           0.0075225,           0.0075225
                 277,            0.021606,           0.0062161,            0.013482,             0.64689,                   1,             0.98746,             0.86608,           0.0081104,            0.001951,            0.013332,           0.0075135,           0.0075135,           0.0075135
                 278,            0.024006,            0.007851,            0.011017,             0.72313,                   1,             0.96736,             0.81545,           0.0084683,           0.0021125,            0.011447,           0.0075045,           0.0075045,           0.0075045
                 279,            0.020511,           0.0070801,            0.013314,             0.84367,             0.82537,             0.96183,             0.77883,           0.0086995,           0.0021303,              0.0114,           0.0074955,           0.0074955,           0.0074955
                 280,            0.021336,           0.0077113,            0.014451,             0.81375,                   1,             0.98593,             0.85427,           0.0078408,           0.0019799,            0.010699,           0.0074865,           0.0074865,           0.0074865
                 281,            0.022784,           0.0086178,            0.011664,             0.94776,             0.96119,              0.9946,             0.85964,           0.0079425,           0.0019379,            0.010637,           0.0074775,           0.0074775,           0.0074775
                 282,             0.02301,           0.0086725,            0.011044,             0.90464,                   1,               0.995,             0.85792,           0.0079781,           0.0018774,            0.010457,           0.0074685,           0.0074685,           0.0074685
                 283,             0.02414,           0.0065105,           0.0098854,             0.90969,             0.97918,               0.995,              0.8542,           0.0076325,           0.0018153,            0.010535,           0.0074595,           0.0074595,           0.0074595
                 284,             0.02305,            0.008426,           0.0099669,             0.84509,             0.99969,               0.995,             0.84919,            0.008517,           0.0018517,            0.010623,           0.0074505,           0.0074505,           0.0074505
                 285,            0.026632,            0.010858,           0.0083477,             0.94527,             0.99987,               0.995,             0.85484,           0.0088167,           0.0018919,           0.0099692,           0.0074414,           0.0074414,           0.0074414
                 286,            0.023737,           0.0098881,            0.011298,             0.92137,             0.99963,               0.995,             0.85323,           0.0084598,            0.001844,           0.0094501,           0.0074324,           0.0074324,           0.0074324
                 287,            0.022058,           0.0076097,           0.0097332,             0.93249,                   1,               0.995,             0.85859,           0.0078059,           0.0018416,            0.009409,           0.0074234,           0.0074234,           0.0074234
                 288,            0.023614,           0.0087061,           0.0089409,             0.81452,             0.99988,               0.995,             0.85079,           0.0083301,           0.0017774,            0.010488,           0.0074144,           0.0074144,           0.0074144
                 289,            0.022975,           0.0090949,            0.010202,             0.97387,             0.96295,               0.995,             0.82341,           0.0092781,           0.0018203,            0.010088,           0.0074054,           0.0074054,           0.0074054
                 290,            0.022332,           0.0099606,            0.010967,             0.98438,             0.95834,               0.995,             0.86157,           0.0086169,           0.0017931,           0.0099063,           0.0073964,           0.0073964,           0.0073964
                 291,            0.024594,            0.010405,           0.0089808,             0.82633,                   1,               0.995,             0.85255,           0.0084961,           0.0017961,             0.01012,           0.0073874,           0.0073874,           0.0073874
                 292,            0.023769,            0.006789,           0.0084716,             0.95849,             0.99979,               0.995,             0.83761,            0.009334,           0.0018532,           0.0090606,           0.0073784,           0.0073784,           0.0073784
                 293,            0.024572,           0.0093807,           0.0077773,             0.96738,                   1,               0.995,             0.85254,           0.0083235,           0.0018007,           0.0090159,           0.0073694,           0.0073694,           0.0073694
                 294,            0.023963,           0.0086521,           0.0078555,             0.97288,                   1,               0.995,             0.84449,           0.0082199,           0.0017991,           0.0089898,           0.0073604,           0.0073604,           0.0073604
                 295,            0.024178,           0.0087063,           0.0084617,             0.97159,                   1,               0.995,             0.81091,           0.0093115,           0.0018342,           0.0087021,           0.0073514,           0.0073514,           0.0073514
                 296,            0.022262,           0.0085391,           0.0089861,             0.83279,                   1,               0.995,             0.78966,           0.0095066,           0.0019184,           0.0097459,           0.0073423,           0.0073423,           0.0073423
                 297,              0.0236,            0.011251,            0.010905,             0.80211,             0.99989,             0.98052,             0.82966,           0.0085191,           0.0018027,             0.01036,           0.0073333,           0.0073333,           0.0073333
                 298,            0.021507,           0.0082703,           0.0096321,             0.91586,             0.97655,               0.995,             0.84413,           0.0088448,           0.0019028,           0.0092472,           0.0073243,           0.0073243,           0.0073243
                 299,            0.021944,           0.0077832,           0.0087982,             0.89866,                   1,               0.995,             0.86118,           0.0083047,           0.0018156,           0.0092044,           0.0073153,           0.0073153,           0.0073153
                 300,            0.021972,           0.0075317,           0.0082702,             0.97906,                   1,               0.995,              0.8403,           0.0080874,           0.0018112,           0.0087984,           0.0073063,           0.0073063,           0.0073063
                 301,            0.024584,           0.0083921,           0.0066134,             0.93551,             0.98289,               0.995,             0.88209,           0.0080049,             0.00182,           0.0095319,           0.0072973,           0.0072973,           0.0072973
                 302,            0.024123,            0.007171,           0.0074371,             0.98908,                   1,               0.995,             0.83582,           0.0088136,           0.0018946,           0.0082813,           0.0072883,           0.0072883,           0.0072883
                 303,            0.023681,           0.0081831,            0.007626,             0.98675,                   1,               0.995,             0.84749,           0.0086677,           0.0018829,            0.008132,           0.0072793,           0.0072793,           0.0072793
                 304,            0.021808,           0.0091854,           0.0083019,             0.97319,                   1,               0.995,             0.83636,           0.0089035,           0.0019287,           0.0082203,           0.0072703,           0.0072703,           0.0072703
                 305,            0.023983,           0.0087714,           0.0080603,             0.98543,             0.99777,               0.995,             0.86061,           0.0083329,           0.0020015,           0.0077538,           0.0072613,           0.0072613,           0.0072613
                 306,             0.02257,           0.0088776,           0.0073197,              0.9563,             0.96679,               0.995,             0.84579,           0.0083091,           0.0018434,           0.0087978,           0.0072523,           0.0072523,           0.0072523
                 307,            0.022213,           0.0066273,           0.0077204,             0.83673,             0.98344,               0.995,             0.86092,           0.0079936,           0.0018214,           0.0093157,           0.0072432,           0.0072432,           0.0072432
                 308,            0.022348,             0.01079,           0.0088849,              0.9569,             0.95843,               0.995,             0.85917,           0.0077287,            0.001794,           0.0086418,           0.0072342,           0.0072342,           0.0072342
                 309,            0.022944,           0.0098335,            0.010173,             0.98571,                   1,               0.995,             0.85608,           0.0079234,           0.0019108,           0.0077794,           0.0072252,           0.0072252,           0.0072252
                 310,             0.02359,           0.0086406,             0.00789,             0.98201,                   1,               0.995,             0.84752,           0.0094854,           0.0019704,            0.007541,           0.0072162,           0.0072162,           0.0072162
                 311,            0.023798,           0.0097197,           0.0077614,             0.98165,                   1,               0.995,             0.82933,           0.0094035,            0.001926,           0.0074522,           0.0072072,           0.0072072,           0.0072072
                 312,            0.022549,           0.0099984,           0.0088948,             0.96174,             0.99434,               0.995,             0.86528,           0.0080702,           0.0018213,           0.0082275,           0.0071982,           0.0071982,           0.0071982
                 313,            0.020291,           0.0058943,           0.0081166,             0.97295,             0.99984,               0.995,             0.84764,           0.0082534,           0.0018433,           0.0078423,           0.0071892,           0.0071892,           0.0071892
                 314,            0.022438,           0.0068135,           0.0080716,             0.97154,             0.99994,               0.995,             0.86046,           0.0085186,           0.0018225,           0.0073644,           0.0071802,           0.0071802,           0.0071802
                 315,            0.024273,           0.0078392,           0.0068805,             0.95193,                   1,               0.995,             0.84432,           0.0086399,           0.0018002,           0.0077498,           0.0071712,           0.0071712,           0.0071712
                 316,            0.022468,           0.0097646,           0.0088672,             0.96102,                   1,               0.995,             0.85705,           0.0081689,           0.0018187,           0.0074102,           0.0071622,           0.0071622,           0.0071622
                 317,            0.023343,           0.0069934,           0.0080064,             0.97705,                   1,               0.995,             0.85927,           0.0082694,           0.0019901,           0.0067584,           0.0071532,           0.0071532,           0.0071532
                 318,            0.023505,            0.009733,           0.0079534,             0.97593,                   1,               0.995,             0.84373,            0.008342,            0.001988,           0.0066843,           0.0071441,           0.0071441,           0.0071441
                 319,            0.021681,           0.0091934,             0.00878,             0.95655,                   1,               0.995,             0.87085,            0.007997,           0.0018683,           0.0072162,           0.0071351,           0.0071351,           0.0071351
                 320,             0.02278,           0.0091062,           0.0073758,             0.99026,                   1,               0.995,             0.84794,           0.0083649,             0.00203,           0.0062308,           0.0071261,           0.0071261,           0.0071261
                 321,            0.022262,            0.010272,           0.0085876,             0.99264,                   1,               0.995,             0.86522,            0.008697,           0.0019461,           0.0062097,           0.0071171,           0.0071171,           0.0071171
                 322,            0.022197,           0.0081565,           0.0073265,             0.95457,                   1,               0.995,             0.86756,           0.0086499,           0.0018454,           0.0073994,           0.0071081,           0.0071081,           0.0071081
                 323,            0.021225,           0.0077603,           0.0077511,             0.98974,                   1,               0.995,             0.85122,           0.0085625,            0.001907,           0.0062091,           0.0070991,           0.0070991,           0.0070991
                 324,            0.022868,           0.0081944,           0.0059479,              0.9878,                   1,               0.995,             0.83081,           0.0090099,           0.0019643,             0.00614,           0.0070901,           0.0070901,           0.0070901
                 325,            0.022941,           0.0089272,           0.0066552,             0.98386,                   1,               0.995,             0.85762,            0.008799,           0.0018666,           0.0061963,           0.0070811,           0.0070811,           0.0070811
                 326,            0.022381,           0.0088513,           0.0068125,             0.98668,                   1,               0.995,             0.84093,           0.0085418,           0.0018607,           0.0060946,           0.0070721,           0.0070721,           0.0070721
                 327,             0.02325,            0.011796,           0.0082589,             0.98958,                   1,               0.995,             0.85117,           0.0087016,           0.0018659,           0.0059471,           0.0070631,           0.0070631,           0.0070631
                 328,            0.022526,           0.0088708,           0.0096068,             0.95733,                   1,               0.995,             0.86769,           0.0079638,           0.0017862,           0.0067052,           0.0070541,           0.0070541,           0.0070541
                 329,            0.022295,            0.007619,           0.0078403,             0.99186,                   1,               0.995,             0.86883,           0.0081906,           0.0018602,           0.0056156,            0.007045,            0.007045,            0.007045
                 330,            0.022782,           0.0085013,           0.0077276,              0.9848,                   1,               0.995,             0.85742,           0.0084753,           0.0019496,           0.0053817,            0.007036,            0.007036,            0.007036
                 331,            0.021134,           0.0057944,           0.0073207,             0.93965,             0.99996,               0.995,             0.86949,           0.0083791,           0.0019385,           0.0059069,            0.007027,            0.007027,            0.007027
