               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,             0.05543,            0.019258,            0.029418,            0.017186,             0.20556,            0.019296,           0.0037451,            0.052696,           0.0077349,            0.018957,           0.0063454,           0.0063454,            0.041845
                  19,            0.053825,            0.018296,            0.028863,             0.67978,                 0.4,             0.25844,            0.062922,            0.032316,           0.0074211,            0.022098,           0.0066738,           0.0066738,            0.038774
                  20,            0.052448,            0.017821,            0.029208,             0.16427,             0.52778,             0.23022,            0.041141,            0.024538,           0.0059355,            0.019965,           0.0070015,           0.0070015,            0.035702
                  21,            0.053145,            0.017258,            0.029185,           0.0044278,             0.78333,           0.0053659,          0.00088349,            0.045272,           0.0049004,            0.037769,           0.0073287,           0.0073287,            0.032629
                  22,            0.051917,            0.016543,            0.029292,                   0,                   0,                   0,                   0,            0.086639,            0.045954,            0.019649,           0.0076552,           0.0076552,            0.029555
                  23,            0.051294,            0.016059,            0.028684,             0.22332,             0.34659,             0.30217,            0.084183,            0.031175,           0.0076212,            0.020069,           0.0079811,           0.0079811,            0.026481
                  24,            0.052079,            0.016654,             0.02769,             0.22079,             0.55556,             0.33554,             0.12964,            0.024008,           0.0055876,            0.018668,           0.0083064,           0.0083064,            0.023406
                  25,            0.049124,            0.017673,            0.029237,            0.047253,             0.16667,            0.069803,            0.016546,            0.030194,           0.0051037,            0.019412,           0.0086311,           0.0086311,            0.020331
                  26,            0.048161,            0.015948,            0.028633,             0.03061,             0.34334,            0.057142,            0.011686,            0.032904,           0.0034438,            0.028222,           0.0089552,           0.0089552,            0.017255
                  27,            0.047829,            0.016199,            0.027905,            0.073988,             0.43333,             0.16059,            0.041565,            0.027316,           0.0045858,             0.02187,           0.0092787,           0.0092787,            0.014179
                  28,            0.048139,            0.015591,            0.028549,             0.11047,             0.74839,             0.25263,            0.059335,            0.028079,           0.0060019,            0.015015,           0.0096015,           0.0096015,            0.011102
                  29,             0.04451,            0.014917,             0.02794,            0.050267,             0.33333,             0.08218,              0.0163,            0.041631,           0.0053569,            0.030411,           0.0097387,           0.0097387,           0.0097387
                  30,            0.042652,            0.013982,            0.027248,             0.97078,             0.15801,             0.22786,            0.061432,            0.029346,           0.0067948,            0.042598,           0.0097387,           0.0097387,           0.0097387
                  31,            0.042998,            0.014553,            0.026721,             0.73806,              0.0625,            0.053302,           0.0064797,            0.035488,           0.0046023,            0.032045,           0.0097297,           0.0097297,           0.0097297
                  32,            0.040721,            0.013749,            0.027278,          0.00018194,            0.051389,          9.5309e-05,          1.3024e-05,            0.042697,           0.0079538,            0.018277,           0.0097207,           0.0097207,           0.0097207
                  33,            0.040085,            0.013695,            0.026016,             0.14659,             0.47217,             0.20636,            0.041728,            0.037039,            0.009828,            0.016787,           0.0097117,           0.0097117,           0.0097117
                  34,            0.039348,             0.01345,            0.026396,             0.70705,             0.64252,             0.51579,             0.33019,            0.019199,           0.0040105,            0.016327,           0.0097027,           0.0097027,           0.0097027
                  35,            0.039689,            0.012777,            0.026848,             0.45779,             0.84051,              0.5606,             0.33081,            0.017383,           0.0038561,            0.015085,           0.0096937,           0.0096937,           0.0096937
                  36,            0.038064,              0.0124,            0.026317,             0.39198,             0.95535,             0.56609,             0.30841,            0.025824,            0.003817,            0.018274,           0.0096847,           0.0096847,           0.0096847
                  37,            0.036416,            0.011545,            0.025882,             0.38862,             0.99942,             0.49196,             0.34558,            0.013052,           0.0034626,            0.018369,           0.0096757,           0.0096757,           0.0096757
                  38,            0.037096,            0.012126,            0.024827,             0.73112,             0.57336,             0.67018,              0.4404,            0.013947,           0.0034211,            0.015095,           0.0096667,           0.0096667,           0.0096667
                  39,            0.034522,            0.011457,            0.025867,             0.43781,             0.96081,             0.51855,             0.38285,            0.012688,            0.002765,            0.018446,           0.0096577,           0.0096577,           0.0096577
                  40,             0.03351,            0.011429,            0.024008,             0.35111,             0.95651,             0.55391,             0.40238,            0.012241,           0.0034131,            0.014232,           0.0096486,           0.0096486,           0.0096486
                  41,            0.034742,            0.011529,            0.024653,             0.37574,             0.98333,             0.68375,             0.46412,            0.014603,           0.0032116,            0.014922,           0.0096396,           0.0096396,           0.0096396
                  42,            0.033316,            0.011482,            0.024449,             0.34898,             0.90833,             0.49046,             0.33058,            0.013882,           0.0042114,            0.017875,           0.0096306,           0.0096306,           0.0096306
                  43,            0.032823,            0.011075,            0.023811,             0.39184,               0.825,             0.50766,             0.39738,            0.014177,           0.0022368,            0.019624,           0.0096216,           0.0096216,           0.0096216
                  44,            0.032223,             0.01097,            0.022767,             0.56379,             0.76823,             0.78336,             0.62938,             0.01293,           0.0024454,            0.019929,           0.0096126,           0.0096126,           0.0096126
                  45,            0.032428,            0.010579,            0.025882,             0.32379,             0.98385,             0.65232,             0.40604,            0.018215,           0.0034482,            0.019209,           0.0096036,           0.0096036,           0.0096036
                  46,             0.03216,            0.011378,            0.023639,             0.38408,             0.97024,             0.69924,             0.55959,               0.012,           0.0027842,            0.011188,           0.0095946,           0.0095946,           0.0095946
                  47,            0.033516,            0.010745,            0.024407,             0.53029,                 0.9,             0.79077,             0.57445,            0.011568,           0.0022683,            0.013181,           0.0095856,           0.0095856,           0.0095856
                  48,            0.032535,            0.011155,             0.02262,             0.59123,             0.69497,             0.63089,             0.46869,            0.010075,           0.0024406,            0.014394,           0.0095766,           0.0095766,           0.0095766
                  49,            0.030061,            0.010638,            0.023967,            0.019137,             0.21667,             0.01588,           0.0030129,            0.038352,            0.007037,            0.021743,           0.0095676,           0.0095676,           0.0095676
                  50,            0.033383,            0.010519,             0.02421,             0.34239,             0.99205,             0.61924,             0.42412,            0.012027,           0.0027893,            0.011243,           0.0095586,           0.0095586,           0.0095586
                  51,            0.030032,            0.010665,            0.021375,             0.42762,                   1,              0.6856,             0.48958,            0.014453,           0.0027163,            0.011111,           0.0095495,           0.0095495,           0.0095495
                  52,            0.029753,           0.0098462,            0.022055,             0.38844,             0.99952,             0.65332,             0.48292,            0.015959,           0.0022973,            0.013957,           0.0095405,           0.0095405,           0.0095405
                  53,            0.029985,           0.0093912,            0.022808,             0.51733,                   1,             0.74492,             0.56558,            0.012423,           0.0020039,            0.018471,           0.0095315,           0.0095315,           0.0095315
                  54,            0.029076,           0.0097246,            0.022145,             0.48001,             0.99163,             0.81891,             0.58836,             0.01222,           0.0019769,            0.013234,           0.0095225,           0.0095225,           0.0095225
                  55,            0.027995,            0.010089,            0.023149,             0.41021,             0.99175,             0.74398,             0.55051,            0.014349,           0.0019376,            0.011108,           0.0095135,           0.0095135,           0.0095135
                  56,            0.026983,           0.0095142,            0.020153,             0.57428,                   1,             0.85056,             0.65911,            0.011999,           0.0021633,            0.010566,           0.0095045,           0.0095045,           0.0095045
                  57,            0.028891,           0.0095031,             0.02079,             0.50417,                   1,             0.83272,              0.6809,            0.015186,           0.0019126,           0.0091854,           0.0094955,           0.0094955,           0.0094955
                  58,            0.027909,             0.00913,            0.018552,             0.60244,             0.93243,             0.82654,              0.6221,            0.019778,           0.0020946,           0.0089882,           0.0094865,           0.0094865,           0.0094865
                  59,             0.02969,           0.0093477,            0.019341,             0.56802,              0.7958,             0.77702,             0.51726,            0.012309,           0.0019872,           0.0089192,           0.0094775,           0.0094775,           0.0094775
                  60,            0.028721,            0.010307,            0.022587,             0.43767,                   1,             0.84853,             0.67384,           0.0097462,           0.0019166,           0.0081307,           0.0094685,           0.0094685,           0.0094685
                  61,            0.028596,           0.0098168,            0.022953,             0.61823,              0.9999,             0.80235,             0.66019,            0.012118,           0.0020904,           0.0087201,           0.0094595,           0.0094595,           0.0094595
                  62,            0.027351,           0.0092974,            0.018777,             0.79307,             0.81851,             0.94981,             0.73968,            0.010946,           0.0019811,           0.0078562,           0.0094505,           0.0094505,           0.0094505
                  63,            0.028814,           0.0092989,            0.020779,             0.54097,                   1,             0.83773,             0.54921,            0.013252,           0.0020055,           0.0086242,           0.0094414,           0.0094414,           0.0094414
                  64,            0.027586,           0.0092091,            0.018861,              0.6791,                   1,              0.8022,             0.61465,            0.011553,           0.0021078,           0.0075126,           0.0094324,           0.0094324,           0.0094324
                  65,            0.026814,           0.0091617,            0.017655,             0.63339,                   1,             0.91688,              0.6224,            0.013135,           0.0022721,           0.0071033,           0.0094234,           0.0094234,           0.0094234
                  66,            0.024512,           0.0087839,            0.020135,             0.60627,                   1,             0.82245,             0.69805,           0.0098247,           0.0018641,           0.0066857,           0.0094144,           0.0094144,           0.0094144
                  67,            0.026421,           0.0084386,            0.019586,             0.66966,             0.98551,             0.86389,              0.6632,            0.010898,           0.0018368,            0.006491,           0.0094054,           0.0094054,           0.0094054
                  68,            0.026728,            0.008119,             0.02028,              0.7024,             0.99193,             0.89164,             0.73426,            0.010024,           0.0017033,           0.0063558,           0.0093964,           0.0093964,           0.0093964
                  69,            0.024781,           0.0086012,            0.019724,             0.87624,             0.83333,             0.89442,             0.72817,             0.01028,           0.0017716,           0.0061317,           0.0093874,           0.0093874,           0.0093874
                  70,            0.026069,           0.0079133,            0.019683,             0.65806,             0.95151,             0.95102,             0.79526,            0.012379,           0.0018926,           0.0060667,           0.0093784,           0.0093784,           0.0093784
                  71,            0.026628,           0.0085051,            0.016754,              0.6469,             0.98611,             0.93068,              0.7176,            0.013774,            0.001807,           0.0058684,           0.0093694,           0.0093694,           0.0093694
                  72,            0.028262,           0.0092718,            0.017627,             0.76394,             0.90776,             0.91183,             0.67683,            0.012916,           0.0018177,           0.0056421,           0.0093604,           0.0093604,           0.0093604
                  73,            0.029016,           0.0088748,            0.017677,             0.75156,             0.97947,             0.87736,             0.59691,            0.013162,           0.0019768,           0.0058101,           0.0093514,           0.0093514,           0.0093514
                  74,            0.026514,           0.0086373,            0.018458,             0.67771,             0.98615,             0.83016,             0.71104,            0.011781,           0.0018858,            0.005932,           0.0093423,           0.0093423,           0.0093423
                  75,            0.026117,           0.0082818,            0.019171,             0.62578,             0.99966,             0.91902,             0.57369,            0.014787,           0.0018792,           0.0058484,           0.0093333,           0.0093333,           0.0093333
                  76,            0.026011,           0.0083718,            0.015582,             0.84545,             0.78317,             0.94239,             0.79517,            0.009808,           0.0017319,           0.0058882,           0.0093243,           0.0093243,           0.0093243
                  77,            0.025912,           0.0084131,            0.018247,             0.69187,                   1,              0.9404,             0.70878,             0.01176,           0.0017749,           0.0058712,           0.0093153,           0.0093153,           0.0093153
                  78,            0.027857,           0.0090219,            0.015325,             0.67306,             0.97567,             0.91032,              0.7671,            0.012712,           0.0016544,           0.0051449,           0.0093063,           0.0093063,           0.0093063
                  79,            0.026758,           0.0089109,            0.015087,              0.6605,             0.99899,             0.93363,             0.78325,           0.0087704,           0.0016928,           0.0051041,           0.0092973,           0.0092973,           0.0092973
                  80,            0.024884,           0.0077279,            0.014507,             0.63872,                   1,             0.86862,              0.7413,            0.011097,           0.0016846,           0.0050971,           0.0092883,           0.0092883,           0.0092883
                  81,            0.024274,            0.007334,            0.017191,             0.65309,             0.98333,             0.80761,             0.61142,             0.01243,           0.0017267,           0.0051347,           0.0092793,           0.0092793,           0.0092793
                  82,            0.026389,           0.0080177,             0.01528,             0.53501,                   1,             0.86074,             0.74255,           0.0087998,           0.0015886,           0.0055418,           0.0092703,           0.0092703,           0.0092703
                  83,            0.026657,           0.0080535,             0.01857,             0.70292,             0.99931,              0.8955,             0.72026,            0.011794,            0.001751,            0.006016,           0.0092613,           0.0092613,           0.0092613
                  84,            0.027628,           0.0091758,              0.0168,             0.58637,             0.99063,             0.83252,             0.62596,            0.011867,           0.0016044,           0.0057484,           0.0092523,           0.0092523,           0.0092523
                  85,             0.02653,           0.0084358,            0.015989,             0.72026,             0.99935,             0.83217,             0.59884,            0.012828,           0.0016422,           0.0058852,           0.0092432,           0.0092432,           0.0092432
                  86,            0.024432,           0.0080498,            0.016987,             0.59573,             0.99896,             0.86219,             0.66372,            0.011378,             0.00164,           0.0053838,           0.0092342,           0.0092342,           0.0092342
                  87,              0.0234,           0.0076949,            0.017911,             0.62486,                   1,             0.92433,             0.67649,            0.012565,           0.0017228,           0.0052558,           0.0092252,           0.0092252,           0.0092252
                  88,            0.026021,           0.0081214,            0.016964,             0.70107,                   1,             0.96183,             0.70495,            0.013849,           0.0017109,           0.0059056,           0.0092162,           0.0092162,           0.0092162
                  89,            0.024434,           0.0082255,            0.017347,             0.67339,             0.95881,             0.96183,             0.81057,            0.010446,           0.0016827,           0.0060236,           0.0092072,           0.0092072,           0.0092072
                  90,            0.024955,           0.0079048,             0.01389,             0.78833,             0.85749,             0.96183,             0.76971,            0.011054,           0.0016732,           0.0046615,           0.0091982,           0.0091982,           0.0091982
                  91,            0.024196,           0.0076924,            0.014368,             0.84032,             0.97867,             0.96183,             0.81594,            0.008985,           0.0015701,           0.0043014,           0.0091892,           0.0091892,           0.0091892
                  92,            0.025984,           0.0080778,            0.012961,              0.6675,                   1,             0.91112,             0.78291,            0.010245,           0.0015657,           0.0046886,           0.0091802,           0.0091802,           0.0091802
                  93,            0.023689,           0.0075393,            0.016005,             0.78973,             0.96667,              0.9375,             0.75612,           0.0097137,           0.0016766,           0.0041318,           0.0091712,           0.0091712,           0.0091712
                  94,            0.025325,           0.0079709,            0.015081,             0.80505,             0.99963,             0.95498,              0.8069,           0.0091379,           0.0017028,           0.0045372,           0.0091622,           0.0091622,           0.0091622
                  95,            0.025292,           0.0083653,            0.012289,             0.79349,              0.9174,             0.95628,             0.77624,           0.0097355,           0.0015501,           0.0043085,           0.0091532,           0.0091532,           0.0091532
                  96,            0.026684,           0.0077418,            0.013134,             0.65879,             0.99773,             0.94239,             0.72491,            0.010152,           0.0016194,           0.0044247,           0.0091441,           0.0091441,           0.0091441
                  97,             0.02635,           0.0077887,            0.012893,             0.70222,                   1,             0.96183,             0.70194,            0.009631,           0.0016481,           0.0043498,           0.0091351,           0.0091351,           0.0091351
                  98,            0.024717,           0.0079189,            0.013802,             0.71901,             0.98711,             0.90697,              0.6994,            0.013344,           0.0016676,           0.0044551,           0.0091261,           0.0091261,           0.0091261
                  99,            0.023934,           0.0076098,            0.015671,             0.60816,                   1,             0.81183,              0.6045,            0.013056,           0.0015494,            0.005024,           0.0091171,           0.0091171,           0.0091171
                 100,            0.022976,           0.0076386,            0.017226,             0.74044,             0.88889,             0.83115,             0.67659,           0.0098259,           0.0014742,           0.0042977,           0.0091081,           0.0091081,           0.0091081
                 101,            0.023204,           0.0081146,            0.015147,             0.75613,             0.99597,             0.91923,              0.7742,           0.0095162,           0.0015621,           0.0045889,           0.0090991,           0.0090991,           0.0090991
                 102,            0.025114,           0.0079005,            0.012257,             0.63057,                   1,             0.88233,             0.75574,            0.010339,           0.0016223,           0.0050204,           0.0090901,           0.0090901,           0.0090901
                 103,            0.023076,           0.0080034,            0.013513,             0.62788,                   1,             0.94517,             0.79461,           0.0097307,           0.0016398,           0.0051103,           0.0090811,           0.0090811,           0.0090811
                 104,            0.023293,           0.0077756,             0.01288,             0.69181,                   1,             0.96183,             0.79953,            0.009801,           0.0016127,            0.005387,           0.0090721,           0.0090721,           0.0090721
                 105,            0.023107,           0.0078166,            0.012768,             0.69086,                   1,             0.96183,             0.79902,           0.0089723,           0.0015404,           0.0048731,           0.0090631,           0.0090631,           0.0090631
                 106,            0.023624,           0.0072597,            0.012809,              0.6998,                   1,             0.96183,             0.83491,            0.010539,           0.0015319,           0.0045021,           0.0090541,           0.0090541,           0.0090541
                 107,            0.021535,           0.0072928,            0.010476,             0.77201,              0.9166,             0.96183,             0.81873,           0.0087655,           0.0015071,            0.004111,            0.009045,            0.009045,            0.009045
                 108,            0.022913,            0.007085,            0.012284,             0.78266,             0.94447,             0.96183,             0.78239,            0.010712,           0.0014704,           0.0038524,            0.009036,            0.009036,            0.009036
                 109,            0.024263,           0.0078252,           0.0094451,             0.82969,             0.88352,             0.96183,             0.80575,           0.0087396,           0.0014632,           0.0038824,            0.009027,            0.009027,            0.009027
                 110,            0.023777,           0.0071562,            0.010105,             0.82514,              0.9114,             0.94128,             0.74965,            0.011509,           0.0015768,           0.0041452,            0.009018,            0.009018,            0.009018
                 111,            0.023933,           0.0075714,            0.010988,             0.73279,             0.97212,             0.93879,             0.76241,            0.011756,           0.0015186,           0.0045837,            0.009009,            0.009009,            0.009009
                 112,            0.022386,           0.0081419,            0.014832,             0.82195,                 0.9,             0.90865,             0.77976,            0.010239,           0.0014903,           0.0040362,               0.009,               0.009,               0.009
                 113,            0.022261,           0.0072404,            0.013757,             0.72032,                   1,             0.90628,             0.75425,           0.0087583,           0.0016505,           0.0044584,            0.008991,            0.008991,            0.008991
                 114,              0.0239,           0.0074436,            0.011175,             0.69558,                   1,             0.94097,             0.79747,           0.0081527,           0.0014561,           0.0048145,            0.008982,            0.008982,            0.008982
                 115,            0.023025,           0.0073998,            0.013041,             0.69397,                   1,             0.96183,             0.79046,            0.011447,           0.0015382,           0.0048495,            0.008973,            0.008973,            0.008973
                 116,            0.024316,           0.0075692,            0.011302,             0.71938,                   1,             0.96183,             0.85277,            0.008808,           0.0015437,           0.0047602,            0.008964,            0.008964,            0.008964
                 117,            0.022654,           0.0077751,            0.011367,             0.78214,                   1,             0.96183,             0.84133,           0.0087278,           0.0015068,           0.0043356,            0.008955,            0.008955,            0.008955
                 118,            0.022817,           0.0074935,            0.010137,             0.81906,             0.87586,             0.96319,             0.81085,           0.0089891,           0.0015775,           0.0039642,           0.0089459,           0.0089459,           0.0089459
                 119,            0.024458,           0.0074939,            0.010641,              0.7439,                   1,              0.9384,             0.78513,             0.01109,           0.0015531,           0.0038435,           0.0089369,           0.0089369,           0.0089369
                 120,            0.022495,           0.0072826,            0.011589,             0.74988,                   1,              0.8769,              0.7107,            0.013274,           0.0015872,           0.0037025,           0.0089279,           0.0089279,           0.0089279
                 121,            0.023944,           0.0075188,            0.010941,             0.63757,                   1,               0.897,             0.64926,            0.012702,           0.0015312,           0.0062601,           0.0089189,           0.0089189,           0.0089189
                 122,            0.023355,           0.0073642,            0.014936,             0.54905,                   1,             0.96183,              0.7547,            0.011048,           0.0017325,           0.0055104,           0.0089099,           0.0089099,           0.0089099
                 123,            0.023549,           0.0078504,            0.011575,             0.81979,             0.99989,               0.995,             0.80751,           0.0094482,           0.0015142,           0.0046483,           0.0089009,           0.0089009,           0.0089009
                 124,            0.026172,           0.0078697,           0.0091973,             0.80718,                   1,             0.99226,             0.81536,           0.0095544,           0.0014777,           0.0042384,           0.0088919,           0.0088919,           0.0088919
                 125,            0.023705,           0.0080051,             0.01118,             0.80237,             0.99957,             0.97825,             0.81759,           0.0088956,           0.0014487,           0.0037529,           0.0088829,           0.0088829,           0.0088829
                 126,            0.026903,           0.0076099,           0.0095168,               0.799,             0.99955,             0.97337,             0.80754,             0.01059,           0.0014516,           0.0038752,           0.0088739,           0.0088739,           0.0088739
                 127,            0.022747,           0.0071127,           0.0089024,              0.7861,                   1,             0.98101,             0.83861,           0.0088076,           0.0014243,           0.0041977,           0.0088649,           0.0088649,           0.0088649
                 128,            0.023474,           0.0072338,           0.0094476,             0.79276,                   1,             0.99088,              0.8513,           0.0089087,           0.0015432,           0.0039246,           0.0088559,           0.0088559,           0.0088559
                 129,            0.023882,           0.0071374,           0.0090204,             0.80314,             0.99209,               0.995,               0.826,            0.010786,           0.0014149,           0.0038691,           0.0088468,           0.0088468,           0.0088468
                 130,            0.025192,           0.0076135,           0.0076197,             0.92573,               0.999,              0.9946,             0.83074,           0.0091447,           0.0014283,           0.0033511,           0.0088378,           0.0088378,           0.0088378
                 131,            0.024867,           0.0076833,           0.0076431,             0.95119,                   1,               0.995,             0.83389,           0.0099666,           0.0014854,           0.0034906,           0.0088288,           0.0088288,           0.0088288
                 132,            0.024316,           0.0073309,           0.0065221,             0.95771,                   1,               0.995,             0.79521,            0.010449,           0.0013844,           0.0032548,           0.0088198,           0.0088198,           0.0088198
                 133,            0.024692,           0.0082475,           0.0074365,             0.93177,                   1,               0.995,             0.83955,           0.0091757,             0.00146,           0.0032247,           0.0088108,           0.0088108,           0.0088108
                 134,            0.022097,           0.0070786,           0.0078689,             0.93714,             0.99998,               0.995,             0.83459,           0.0084769,           0.0014336,           0.0032356,           0.0088018,           0.0088018,           0.0088018
                 135,            0.024126,           0.0073493,           0.0087808,              0.8483,                   1,               0.995,             0.81177,           0.0094951,           0.0015454,           0.0034633,           0.0087928,           0.0087928,           0.0087928
                 136,            0.025748,           0.0076603,           0.0075564,             0.61864,              0.9999,             0.99341,             0.51795,            0.017057,           0.0017048,           0.0050557,           0.0087838,           0.0087838,           0.0087838
                 137,            0.024532,           0.0075336,           0.0080683,              0.8371,             0.98319,               0.995,             0.82478,           0.0096646,           0.0015322,           0.0032644,           0.0087748,           0.0087748,           0.0087748
                 138,            0.023325,           0.0074662,           0.0083317,             0.94793,                   1,               0.995,             0.83313,            0.010539,             0.00163,           0.0032103,           0.0087658,           0.0087658,           0.0087658
                 139,            0.024665,           0.0076191,           0.0077833,             0.95059,                   1,               0.995,             0.83358,            0.011778,           0.0015633,           0.0030871,           0.0087568,           0.0087568,           0.0087568
                 140,            0.022748,            0.006968,           0.0082312,             0.83399,                   1,               0.995,             0.82864,            0.010213,           0.0015101,           0.0033936,           0.0087477,           0.0087477,           0.0087477
                 141,            0.024479,           0.0082108,           0.0077576,              0.8315,             0.98332,             0.99238,             0.84362,            0.015049,           0.0013907,           0.0039052,           0.0087387,           0.0087387,           0.0087387
                 142,            0.023155,           0.0073464,            0.007872,             0.95769,             0.99183,               0.995,             0.86045,            0.011992,           0.0014526,           0.0031221,           0.0087297,           0.0087297,           0.0087297
                 143,            0.024391,           0.0072619,           0.0094617,             0.93725,              0.9917,               0.995,             0.79047,            0.013786,           0.0014172,           0.0027447,           0.0087207,           0.0087207,           0.0087207
                 144,            0.023031,           0.0071998,           0.0092076,              0.8486,             0.98338,               0.995,             0.81226,            0.009799,           0.0015319,           0.0035743,           0.0087117,           0.0087117,           0.0087117
                 145,            0.025348,           0.0079731,           0.0069842,             0.83144,             0.88068,             0.97167,             0.82957,            0.009238,           0.0014309,           0.0044978,           0.0087027,           0.0087027,           0.0087027
                 146,            0.022468,           0.0072476,           0.0088765,             0.90535,             0.95397,               0.995,             0.82918,            0.010387,           0.0016441,           0.0034209,           0.0086937,           0.0086937,           0.0086937
                 147,            0.023217,           0.0076245,           0.0080848,             0.86717,                   1,               0.995,             0.83359,           0.0094199,           0.0014779,           0.0030772,           0.0086847,           0.0086847,           0.0086847
                 148,            0.024708,           0.0074605,           0.0063235,             0.96958,             0.99982,               0.995,             0.86391,           0.0083453,            0.001334,           0.0024398,           0.0086757,           0.0086757,           0.0086757
                 149,            0.022486,           0.0072194,           0.0066139,             0.97647,                   1,               0.995,             0.84903,           0.0096837,           0.0014213,           0.0023943,           0.0086667,           0.0086667,           0.0086667
                 150,            0.023466,            0.007318,           0.0062243,             0.96967,                   1,               0.995,             0.86958,           0.0093548,           0.0013775,           0.0026371,           0.0086577,           0.0086577,           0.0086577
                 151,            0.022911,            0.007183,           0.0081336,             0.96947,                   1,               0.995,             0.87492,           0.0084308,           0.0013431,           0.0023175,           0.0086486,           0.0086486,           0.0086486
                 152,            0.025295,            0.007789,           0.0072009,             0.95266,             0.99979,               0.995,              0.8432,           0.0099522,           0.0014635,            0.002406,           0.0086396,           0.0086396,           0.0086396
